Fire Number;Incident Name;Fire Start Date;Initial Report Date;Fire Out Date;Region;Zone;County;Municipality;Cause;NFFL Fuel Model;Complex Type;Acreage;Latitude;Longitude;Ownership;State Land Unit Name;Total;Fatalities;Injuries;Homes Lost;Homes Threatened;Other Structures Lost;Other Structures Threatened;Reporting Ranger;Fire Report Method;Railroad Name;Location 1
NYS-2009-0154;Clinton County Fairgrounds;05/25/2009;05/25/2009;05/26/2009;5;5B;CLINTON;PLATTSBURGH;Incendiary; 9 - Timber - Medium Hardwood Litter;5;3;44.68264;-73.53095;Other Government;;0;0;0;0;0;0;0;Russell,David G;911 Dispatch;;(44.68264, -73.53095)
NYS-2009-0153;Battleground #2;05/24/2009;05/24/2009;05/24/2009;5;5E;WARREN;LAKE GEORGE;Campfire; 8 - Timber - Light Hardwood Litter;5;0.1;43.41477;-73.71262;Forest Preserve;Lake George WF;0;0;0;0;0;0;0;Donegan,Evan F;911 Dispatch;;(43.41477, -73.71262)
NYS-2009-0152;Turtle Island #1;05/25/2009;05/25/2009;05/27/2009;5;5E;WARREN;BOLTON;Campfire; 8 - Timber - Light Hardwood Litter;5;0.5;43.57832;-73.61098;Forest Preserve;Lake George WF;0;0;0;0;0;0;1;Donegan,Evan F;911 Dispatch;;(43.57832, -73.61098)
NYS-2009-0151;Sheldrake Road;05/24/2009;05/24/2009;05/24/2009;5;5B;ESSEX;JAY;Incendiary; 9 - Timber - Medium Hardwood Litter;5;1;44.42783;-73.67585;Private Property;;0;0;0;0;0;0;0;Kostoss,Christopher ;911 Dispatch;;(44.42783, -73.67585)
NYS-2009-0150;Skinny;05/23/2009;05/23/2009;05/23/2009;5;5C;ESSEX;NORTH ELBA;Railroad; 1 - Grass - Light;5;0.3;44.279;-74.0304;Other Government;;0;0;0;0;0;0;0;VanLaer,Scott L;Fire Department;Adirondack Scenic Railway;(44.279, -74.0304)
NYS-2009-0149;Cemetery Fire;05/23/2009;05/23/2009;05/26/2009;9;9A;ERIE;COLLINS;Incendiary;13 - Slash Heavy;4;1;42.4709;-78.93035;Private Property;na;0;0;0;0;0;0;0;Rogers,Robert C;911 Dispatch;na;(42.4709, -78.93035)
NYS-2009-0148;Jess Maxon Road Fire;05/22/2009;05/22/2009;05/23/2009;4;4A;RENSSELAER;PETERSBURG;Incendiary;10 - Timber  - Heavy Litter/Downed Fuels;5;6.9;42.79092;-73.35966;Private Property;;0;0;0;0;1;0;0;Hess,Joseph C;911 Dispatch;;(42.79092, -73.35966)
NYS-2009-0147;No Call Fire;05/20/2009;05/22/2009;05/22/2009;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 7 - Brush - Understory;5;0.6;40.89288;-72.94101;Other Government;;0;0;0;0;0;0;0;Slade,Kevin M;Ranger Patrol;;(40.89288, -72.94101)
NYS-2009-0146;Heaney Rd fire;05/21/2009;05/22/2009;05/22/2009;4;4B;OTSEGO;MARYLAND;Equipment; 6 - Brush - Mixed/Regeneration;5;5;42.51347;-74.91406;Private Property;;0;0;0;0;0;0;0;Henry,William ;911 Dispatch;;(42.51347, -74.91406)
NYS-2009-0145;KORTWRIGHT FIRE;05/19/2009;05/19/2009;05/19/2009;9;9A;CHAUTAUQUA;BUSTI;Equipment; 9 - Timber - Medium Hardwood Litter;5;0.1;42.01004;-79.37993;Private Property;N/A;0;0;0;0;0;0;0;Koss,Thomas ;Fire Department;N/A;(42.01004, -79.37993)
NYS-2009-0144;Whiskey Field RX;05/13/2009;05/13/2009;05/14/2009;1;1A;SUFFOLK;BROOKHAVEN;Prescribed Fire; 3 - Grass - Heavy;4;32.2;40.90904;-72.94544;Wildlife Management Area;Rocky Point Natural Resources Mgt ;0;0;0;0;0;0;0;Gallagher,Bryan ;Other;;(40.90904, -72.94544)
NYS-2009-0143;Prestons Pond RX;05/12/2009;05/12/2009;05/14/2009;1;1A;SUFFOLK;RIVERHEAD;Prescribed Fire; 1 - Grass - Light;4;5.7;40.90366;-72.82103;Wildlife Management Area;Peconic River Headwaters (OTIS ;0;0;0;0;0;0;0;Gallagher,Bryan ;Other;;(40.90366, -72.82103)
NYS-2009-0142;Red Star Fire;04/18/2009;04/18/2009;04/23/2009;3;3A;ULSTER;WAWARSING;Miscellaneous; 9 - Timber - Medium Hardwood Litter;4;9.2;41.71397;-74.47878;Other Not Classified;;0;0;0;0;0;0;0;Dawson,Robert B;911 Dispatch;;(41.71397, -74.47878)
NYS-2009-0141;North Field RX;05/11/2009;05/11/2009;05/11/2009;1;1A;SUFFOLK;SHELTER ISLAND;Prescribed Fire; 3 - Grass - Heavy;4;12;41.05802;-72.30718;Private Property;;0;0;0;0;0;0;0;Gallagher,Bryan ;Other;;(41.05802, -72.30718)
NYS-2009-0140;Axle Grease Unit;05/11/2009;05/11/2009;05/11/2009;4;4A;ALBANY;COLONIE;Prescribed Fire; 1 - Grass - Light;5;0.1;42.73983;-73.88666;Other Government;Albany Pine Bush Preserve;0;0;0;0;0;0;0;Henry,William ;Other;;(42.73983, -73.88666)
NYS-2009-0139;Cayuga Fire;03/31/2009;03/31/2009;04/01/2009;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 2 - Grass - Understory;5;1;40.88761;-73.08299;Private Property;;0;0;0;0;0;0;0;Thompson,Michael W;Ranger Patrol;;(40.88761, -73.08299)
NYS-2009-0138;Gorge Fire;05/08/2009;05/09/2009;05/11/2009;9;9A;CHAUTAUQUA;CHAUTAUQUA;Campfire; 9 - Timber - Medium Hardwood Litter;5;0.1;42.229;-79.5901;Private Property;;0;0;0;0;0;0;0;Koss,Thomas ;Other;;(42.229, -79.5901)
NYS-2009-0137;Butters Fire;04/18/2009;04/18/2009;04/18/2009;8;8A;YATES;ITALY;Debris Burning; 9 - Timber - Medium Hardwood Litter;4;2;42.63479;-77.29901;Private Property;;12;0;0;0;0;0;0;Meehan,William X;911 Dispatch;;(42.63479, -77.29901)
NYS-2009-0136;USDA PMR Center RX;05/04/2009;05/04/2009;05/04/2009;8;8A;CHEMUNG;BIG FLATS;Prescribed Fire; 3 - Grass - Heavy;4;14;42.13109;-76.95621;Other Government;;0;0;0;0;0;0;0;Carpenter,Timothy J;Other;;(42.13109, -76.95621)
NYS-2009-0135;Vromans Nose Mtn Fire;05/01/2009;05/01/2009;05/03/2009;4;4B;SCHOHARIE;FULTON;Campfire; 9 - Timber - Medium Hardwood Litter;4;2;42.58949;-74.35948;Private Property;;0;0;1;0;0;0;0;Henry,William ;911 Dispatch;;(42.58949, -74.35948)
NYS-2009-0134;1809 Old Furnace Road;04/28/2009;04/28/2009;04/28/2009;5;5E;ESSEX;CROWN POINT;Debris Burning; 9 - Timber - Medium Hardwood Litter;5;0.4;43.92154;-73.54125;Private Property;;0;0;0;0;0;0;1;Russell,Edwin ;Ranger Patrol;;(43.92154, -73.54125)
NYS-2009-0133;Tongue Mtn 1;04/30/2009;04/30/2009;05/07/2009;5;5E;WARREN;HAGUE;Lightning; 9 - Timber - Medium Hardwood Litter;5;13;43.65799;-73.54647;Forest Preserve;Lake George WF;60;0;0;0;0;0;0;Kabrehl,Charles J;911 Dispatch;;(43.65799, -73.54647)
NYS-2009-0132;Robellard Fire;04/29/2009;04/29/2009;04/29/2009;6;6C;HERKIMER;GERMAN FLATTS;Incendiary; 9 - Timber - Medium Hardwood Litter;5;3;42.97609;-74.95641;Private Property;;0;0;0;0;0;0;0;Pickett,Adam ;911 Dispatch;;(42.97609, -74.95641)
NYS-2009-0131;Tunnel Hill Fire;04/29/2009;04/29/2009;04/30/2009;4;4A;COLUMBIA;CANAAN;Railroad; 8 - Timber - Light Hardwood Litter;4;1.1;42.37566;-73.43182;Private Property;;0;0;0;0;0;0;0;DiCintio,Chris A;911 Dispatch;CSX Railroad;(42.37566, -73.43182)
NYS-2009-0130;Little Beaver Mt;04/29/2009;04/29/2009;05/07/2009;5;5E;ESSEX;MINERVA;Lightning; 9 - Timber - Medium Hardwood Litter;5;95;43.8806;-74.1168;Forest Preserve;Vanderwhacker;0;0;0;0;0;0;0;Chambers,John ;DEC Dispatch;;(43.8806, -74.1168)
NYS-2009-0129;battle field park;04/28/2009;04/28/2009;05/01/2009;5;5E;WARREN;LAKE GEORGE;Campfire; 8 - Timber - Light Hardwood Litter;5;2;43.41527;-73.7068;Forest Preserve;;0;0;0;0;0;0;0;Donegan,Evan F;911 Dispatch;;(43.41527, -73.7068)
NYS-2009-0128;Hidley Road Fire;04/28/2009;04/28/2009;04/30/2009;4;4A;RENSSELAER;NORTH GREENBUSH;Debris Burning;10 - Timber  - Heavy Litter/Downed Fuels;5;5.8;42.68142;-73.65188;Private Property;;0;0;0;0;0;0;0;Hess,Joseph C;911 Dispatch;;(42.68142, -73.65188)
NYS-2009-0127;towner fire;04/28/2009;04/28/2009;04/30/2009;5;5E;WARREN;LAKE LUZERNE;Debris Burning;10 - Timber  - Heavy Litter/Downed Fuels;5;1.5;43.34029;-73.82723;Private Property;;0;0;0;0;0;0;0;Guenther,Steven ;911 Dispatch;;(43.34029, -73.82723)
NYS-2009-0126;Barton Hill Rd Fire;04/28/2009;04/28/2009;04/28/2009;4;4B;SCHOHARIE;WRIGHT;Incendiary; 9 - Timber - Medium Hardwood Litter;5;5;42.70626;-74.22851;Private Property;;0;0;0;0;0;0;0;Henry,William ;911 Dispatch;;(42.70626, -74.22851)
NYS-2009-0125;myers fire;04/28/2009;04/28/2009;04/30/2009;8;8A;STEUBEN;BRADFORD;Incendiary; 9 - Timber - Medium Hardwood Litter;4;7.6;42.36795;-77.13367;Private Property;;101.25;0;0;0;0;0;0;Carpenter,Timothy J;911 Dispatch;;(42.36795, -77.13367)
NYS-2009-0124;Whiteface Fire;04/28/2009;04/28/2009;04/29/2009;5;5C;ESSEX;WILMINGTON;Miscellaneous;10 - Timber  - Heavy Litter/Downed Fuels;4;2;44.35793;-73.85891;Forest Preserve;Wilmington Wild Forest;0;0;0;0;0;0;0;Burns,Kevin ;DEC Dispatch;;(44.35793, -73.85891)
NYS-2009-0123;Tate Road Fire;04/28/2009;04/28/2009;04/30/2009;4;4A;RENSSELAER;HOOSICK;Miscellaneous; 8 - Timber - Light Hardwood Litter;5;4.3;42.93581;-73.38827;Private Property;;0;0;0;0;0;0;1;Hess,Joseph C;911 Dispatch;;(42.93581, -73.38827)
NYS-2009-0122;Titus Lake Rd Fire;04/28/2009;04/28/2009;04/28/2009;4;4B;DELAWARE;HARPERSFIELD;Incendiary;12 - Slash - Medium;5;0.1;42.4899;-74.69642;Private Property;;0;0;0;0;0;0;0;Henry,William ;911 Dispatch;;(42.4899, -74.69642)
NYS-2009-0121;Texas Hill Fire;04/25/2009;04/25/2009;04/25/2009;4;4A;COLUMBIA;HILLSDALE;Debris Burning; 8 - Timber - Light Hardwood Litter;5;1.5;42.19291;-73.58419;Private Property;;0;0;0;0;0;0;0;DiCintio,Chris A;911 Dispatch;;(42.19291, -73.58419)
NYS-2009-0120;Caso Ln Fire;04/25/2009;04/25/2009;04/25/2009;4;4A;COLUMBIA;HILLSDALE;Miscellaneous; 8 - Timber - Light Hardwood Litter;5;0.5;42.25591;-73.54078;Private Property;;0;0;0;0;0;0;0;DiCintio,Chris A;911 Dispatch;;(42.25591, -73.54078)
NYS-2009-0119;Peasley Rd fire;04/27/2009;04/27/2009;05/05/2009;5;5E;ESSEX;TICONDEROGA;Incendiary;10 - Timber  - Heavy Litter/Downed Fuels;4;45;43.89615;-73.5298;Private Property;;0;0;0;0;0;0;0;Russell,Edwin ;DEC Dispatch;;(43.89615, -73.5298)
NYS-2009-0118;Nalbone Fire;04/27/2009;04/27/2009;04/27/2009;9;9A;CHAUTAUQUA;ELLERY;Debris Burning; 9 - Timber - Medium Hardwood Litter;5;1.7;42.22746;-79.30994;Private Property;;0;0;0;0;0;0;0;Koss,Thomas ;Fire Department;;(42.22746, -79.30994)
NYS-2009-0117;Davenport Hill;04/27/2009;04/27/2009;04/27/2009;8;8A;STEUBEN;BATH;Debris Burning; 9 - Timber - Medium Hardwood Litter;4;0.5;42.18931;-77.19393;Private Property;;45;0;0;0;0;1;0;Carpenter,Timothy J;911 Dispatch;;(42.18931, -77.19393)
NYS-2009-0116;McCorn Creek;04/26/2009;04/27/2009;04/28/2009;8;8A;CHEMUNG;VAN ETTEN;Smoking; 9 - Timber - Medium Hardwood Litter;4;15;42.26986;-76.60585;Private Property;;0;0;0;0;0;0;0;Meehan,William X;Fire Department;;(42.26986, -76.60585)
NYS-2009-0115;Pinnacle Fire;04/27/2009;04/27/2009;04/27/2009;7;7A;OSWEGO;GRANBY;Debris Burning; 8 - Timber - Light Hardwood Litter;4;1.3;43.24541;-76.36771;Private Property;;0;0;0;0;0;0;0;Jackson,Scott ;911 Dispatch;;(43.24541, -76.36771)
NYS-2009-0114;Box Turtle Fire;04/27/2009;04/27/2009;04/28/2009;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 9 - Timber - Medium Hardwood Litter;5;2;40.89798;-72.94032;State Forest/RF Area;Rocky Point NRMA;0;0;0;0;0;0;0;Slade,Kevin M;Other;;(40.89798, -72.94032)
NYS-2009-0113;Bliven-Sherman;04/27/2009;04/27/2009;04/27/2009;7;7A;CHENANGO;PRESTON;Equipment; 9 - Timber - Medium Hardwood Litter;4;0.2;42.5179;-75.64685;Private Property;;0;0;0;0;0;0;0;Prunoske,James ;911 Dispatch;;(42.5179, -75.64685)
NYS-2009-0112;Taconic Parkway;04/26/2009;04/26/2009;04/30/2009;3;3B;DUTCHESS;MILAN;Incendiary;10 - Timber  - Heavy Litter/Downed Fuels;4;11.3;41.93421;-73.75492;Private Property;;0;0;0;0;0;0;0;Baldwin,Benjamin C;911 Dispatch;;(41.93421, -73.75492)
NYS-2009-0111;Gibbs Fire;04/26/2009;04/26/2009;04/26/2009;9;9A;CATTARAUGUS;PERSIA;Debris Burning; 1 - Grass - Light;4;1.7;42.36193;-78.93476;Private Property;na;0;0;0;0;0;0;0;Rogers,Robert C;Ranger Patrol;na;(42.36193, -78.93476)
NYS-2009-0110;Bombard Fire;04/25/2009;04/25/2009;04/25/2009;5;5B;FRANKLIN;BANGOR;Debris Burning; 1 - Grass - Light;3;1.4;44.81226;-74.39616;Private Property;;0;0;0;1;2;1;0;Gliddi,Thomas ;911 Dispatch;;(44.81226, -74.39616)
NYS-2009-0109;Munson Hill Fire;04/25/2009;04/25/2009;04/28/2009;8;8A;STEUBEN;BRADFORD;Smoking; 9 - Timber - Medium Hardwood Litter;4;10.5;42.38635;-77.13212;Private Property;;90;0;0;0;0;0;0;Meehan,William X;911 Dispatch;;(42.38635, -77.13212)
NYS-2009-0108;North Mulligan Rd Fire;04/25/2009;04/25/2009;04/25/2009;7;7A;MADISON;HAMILTON;Campfire; 1 - Grass - Light;4;0.2;42.74632;-75.46331;Private Property;;0;0;0;0;0;0;0;McPherson,James ;911 Dispatch;;(42.74632, -75.46331)
NYS-2009-0107;Bulson Road;04/25/2009;04/25/2009;04/26/2009;4;4A;RENSSELAER;BRUNSWICK;Miscellaneous; 9 - Timber - Medium Hardwood Litter;3;5;42.76479;-73.5321;Private Property;;0;0;0;0;0;0;0;Breigle,Jeffrey ;911 Dispatch;;(42.76479, -73.5321)
NYS-2009-0105;Edwards Fire;04/25/2009;04/25/2009;04/25/2009;9;9A;ALLEGANY;SCIO;Debris Burning; 9 - Timber - Medium Hardwood Litter;4;5.2;42.13209;-78.03224;Private Property;;0;0;4;0;1;1;0;Liebig,Peter J;911 Dispatch;;(42.13209, -78.03224)
NYS-2009-0104;Beaver Meadow;04/25/2009;04/25/2009;04/25/2009;7;7A;CHENANGO;SMYRNA;Debris Burning;11 - Slash - Light;4;0.2;42.66228;-75.67626;Private Property;;0;0;0;0;0;0;0;Prunoske,James ;911 Dispatch;;(42.66228, -75.67626)
NYS-2009-0103;Pigeon Brook Rd.;04/25/2009;04/25/2009;05/01/2009;3;3A;ULSTER;DENNING;Campfire; 9 - Timber - Medium Hardwood Litter;4;63;41.89584;-74.42242;Private Property;Sundown Wild Forest;128.18;0;0;0;0;2;0;Miller,Gary W;911 Dispatch;;(41.89584, -74.42242)
NYS-2009-0102;Mountaindale;04/25/2009;04/25/2009;04/30/2009;3;3A;SULLIVAN;FALLSBURGH;Incendiary; 9 - Timber - Medium Hardwood Litter;4;6.6;41.68395;-74.52388;Private Property;;0;0;0;0;0;0;0;Meade,David ;911 Dispatch;;(41.68395, -74.52388)
NYS-2009-0101;Paradise Fire;04/24/2009;04/24/2009;04/24/2009;6;6C;HERKIMER;DANUBE;Incendiary; 3 - Grass - Heavy;5;8.5;43.00808;-74.86003;Private Property;;0;0;0;0;0;0;0;Pickett,Adam ;911 Dispatch;;(43.00808, -74.86003)
NYS-2009-0100;Cascade Valley Fire;04/24/2009;04/24/2009;04/27/2009;7;7A;BROOME;WINDSOR;Debris Burning; 9 - Timber - Medium Hardwood Litter;4;7.5;42.02568;-75.5826;Private Property;;119.5;0;0;0;0;0;0;Oldroyd,Jeremy M;911 Dispatch;;(42.02568, -75.5826)
NYS-2009-0099;Rock Calhoun Fire;04/24/2009;04/24/2009;04/25/2009;7;7A;CHENANGO;COLUMBUS;Debris Burning; 8 - Timber - Light Hardwood Litter;4;0.8;42.70919;-75.32825;Private Property;;0;0;0;0;0;0;0;Prunoske,James ;911 Dispatch;;(42.70919, -75.32825)
NYS-2009-0098;Catherine Dr Fire;04/24/2009;04/24/2009;04/25/2009;5;5B;CLINTON;BEEKMANTOWN;Debris Burning; 8 - Timber - Light Hardwood Litter;5;25;44.7375;-73.51289;Private Property;;0;0;0;0;0;0;0;Russell,David G;911 Dispatch;;(44.7375, -73.51289)
NYS-2009-0097;Bert Harvy Fire;04/24/2009;04/24/2009;04/25/2009;9;9A;ALLEGANY;ALMOND;Debris Burning; 5 - Brush - Continuous but Light;5;3;42.39259;-77.78594;Private Property;;0;0;0;0;0;2;1;Liebig,Peter J;911 Dispatch;;(42.39259, -77.78594)
NYS-2009-0096;Steward Fire ;04/24/2009;04/24/2009;04/24/2009;9;9A;CATTARAUGUS;ISCHUA;Incendiary; 2 - Grass - Understory;5;1.1;42.21707;-78.42793;Private Property;na;0;0;0;0;0;0;0;Rogers,Robert C;911 Dispatch;na;(42.21707, -78.42793)
NYS-2009-0095;Hotchkin Fire;04/18/2009;04/23/2009;04/18/2009;7;7A;CHENANGO;AFTON;Equipment; 8 - Timber - Light Hardwood Litter;4;2;42.25571;-75.46;Private Property;;0;0;0;0;0;0;0;Oldroyd,Jeremy M;911 Dispatch;;(42.25571, -75.46)
NYS-2009-0094;Tollgate Hill;04/17/2009;04/17/2009;04/17/2009;7;7A;CAYUGA;LOCKE;Debris Burning; 9 - Timber - Medium Hardwood Litter;4;5;42.679;-76.398;Private Property;;0;0;0;0;0;0;0;Giraud,William L;911 Dispatch;;(42.679, -76.398)
NYS-2009-0093;Winnetaska Rd Fire;04/19/2009;04/19/2009;04/19/2009;3;3B;ORANGE;MOUNT HOPE;Debris Burning; 9 - Timber - Medium Hardwood Litter;1;1.5;41.2775;-74.333;Private Property;;0;0;0;0;0;0;0;Tyrrell,Gregory ;911 Dispatch;;(41.2775, -74.333)
NYS-2009-0092;California Rd Fire;04/18/2009;04/18/2009;04/19/2009;3;3B;ORANGE;WARWICK;Incendiary; 9 - Timber - Medium Hardwood Litter;2;50;41.46243;-74.555;Other Government;Appalachian Trail Corridor;0;0;0;0;0;0;0;Tyrrell,Gregory ;911 Dispatch;;(41.46243, -74.555)
NYS-2009-0091;High T Fire;04/19/2009;04/20/2009;04/20/2009;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 8 - Timber - Light Hardwood Litter;5;2.8;40.9118;-72.85362;OPR&HP (State Parks);Brrokhaven State Park;0;0;0;0;0;0;0;Thompson,Michael W;Fire Department;;(40.9118, -72.85362)
NYS-2009-0090;Wurtsboro Ridge;04/18/2009;04/18/2009;04/24/2009;3;3A;SULLIVAN;MAMAKATING;Incendiary; 9 - Timber - Medium Hardwood Litter;4;300;41.59;-74.45;State Forest/RF Area;Wurtsboro Ridge State Forest;102;0;0;0;0;0;0;Russell,Edwin ;911 Dispatch;;(41.59, -74.45)
NYS-2009-0089;Farmer Brown Fire;04/19/2009;04/19/2009;04/19/2009;7;7A;CHENANGO;GERMAN;Debris Burning; 1 - Grass - Light;5;1;42.49202;-75.85715;Private Property;;0;0;0;0;0;0;0;Oldroyd,Jeremy M;Ranger Patrol;;(42.49202, -75.85715)
NYS-2009-0088;Panamoka Fire;04/19/2009;04/19/2009;04/20/2009;1;1A;SUFFOLK;BROOKHAVEN;Campfire; 8 - Timber - Light Hardwood Litter;5;1.5;40.91618;-72.85063;Unique Area;Panamoka;0;0;0;0;0;0;0;Thompson,Michael W;Other;;(40.91618, -72.85063)
NYS-2009-0087;Cranberry Bog fire;04/18/2009;04/19/2009;04/20/2009;1;1A;SUFFOLK;RIVERHEAD;Incendiary; 8 - Timber - Light Hardwood Litter;5;10.6;40.88869;-72.7926;Other Government;;0;0;0;0;0;0;0;Thompson,Michael W;Fire Department;;(40.88869, -72.7926)
NYS-2009-0086;Oakwood Beach;04/12/2009;04/19/2009;04/12/2009;2;2A;RICHMOND;STATEN ISLAND;Incendiary; 3 - Grass - Heavy;4;98.3;40.55125;-74.11211;Other Not Classified;;0;0;1;0;18;1;0;Thomes,Howard F;Other;;(40.55125, -74.11211)
NYS-2009-0085;Bass lake fire;04/18/2009;04/18/2009;04/18/2009;9;9A;ALLEGANY;WARD;Miscellaneous; 8 - Timber - Light Hardwood Litter;4;1.4;42.2047;-77.94734;Private Property;;0;0;1;0;0;1;2;Thaine,Justin T;911 Dispatch;;(42.2047, -77.94734)
NYS-2009-0084;Beaver Meadow Lake;04/18/2009;04/18/2009;04/18/2009;7;7A;CHENANGO;SMYRNA;Campfire; 9 - Timber - Medium Hardwood Litter;4;0.7;42.69485;-75.64006;Private Property;;0;0;0;0;1;0;0;Prunoske,James ;911 Dispatch;;(42.69485, -75.64006)
NYS-2009-0083;Woodworth;04/18/2009;04/18/2009;04/20/2009;8;8A;STEUBEN;JASPER;Campfire; 9 - Timber - Medium Hardwood Litter;4;20;42.17671;-77.5918;Private Property;;0;0;0;0;0;0;0;Farrand,Anne M;911 Dispatch;;(42.17671, -77.5918)
NYS-2009-0082;Lakes Pond Fire;04/17/2009;04/17/2009;04/24/2009;5;5F;WASHINGTON;FORT ANN;Equipment; 9 - Timber - Medium Hardwood Litter;4;83.2;43.48499;-73.56033;Private Property;;384;0;0;0;0;0;0;Laczko,Jaime ;DEC Dispatch;;(43.48499, -73.56033)
NYS-2009-0081;Three Mile Fire;04/17/2009;04/17/2009;04/17/2009;7;7A;OSWEGO;WEST MONROE;Debris Burning; 1 - Grass - Light;5;0.5;43.2746;-76.06879;Wildlife Management Area;Three Mile Bay;0;0;0;0;0;0;0;Jackson,Scott ;Ranger Patrol;;(43.2746, -76.06879)
NYS-2009-0080;Moon Hill Fire;04/17/2009;04/17/2009;04/17/2009;7;7A;CHENANGO;PLYMOUTH;Debris Burning; 8 - Timber - Light Hardwood Litter;4;0.8;42.58878;-75.58778;Private Property;;0;0;0;0;0;0;0;Prunoske,James ;911 Dispatch;;(42.58878, -75.58778)
NYS-2009-0079;Thomas Fire;04/17/2009;04/17/2009;04/17/2009;7;7A;CHENANGO;PITCHER;Debris Burning; 3 - Grass - Heavy;4;0.2;42.61414;-75.82792;Private Property;;0;0;0;0;0;0;1;Prunoske,James ;911 Dispatch;;(42.61414, -75.82792)
NYS-2009-0078;Apple Orchard;04/17/2009;04/17/2009;04/19/2009;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 8 - Timber - Light Hardwood Litter;5;1.5;40.84601;-72.94763;Private Property;;0;0;0;0;0;0;0;Thompson,Michael W;Fire Department;;(40.84601, -72.94763)
NYS-2009-0077;Skinner Hill Fire;04/17/2009;04/17/2009;04/17/2009;7;7A;CHENANGO;NEW BERLIN;Debris Burning; 1 - Grass - Light;4;1.2;42.61189;-75.43998;Private Property;;0;0;0;0;0;0;0;Prunoske,James ;911 Dispatch;;(42.61189, -75.43998)
NYS-2009-0076;University Fire;04/17/2009;04/17/2009;04/17/2009;9;9A;ALLEGANY;ALFRED;Campfire; 8 - Timber - Light Hardwood Litter;4;1.3;42.25867;-77.7776;Private Property;;0;0;0;0;0;0;1;Thaine,Justin T;Ranger Patrol;;(42.25867, -77.7776)
NYS-2009-0075;ClairmontFire;04/17/2009;04/17/2009;04/17/2009;5;5B;CLINTON;AUSABLE;Equipment; 9 - Timber - Medium Hardwood Litter;5;0.3;44.31999;-73.35864;Private Property;;0;0;0;0;0;0;0;Praczkajlo,Robert ;911 Dispatch;;(44.31999, -73.35864)
NYS-2009-0074;Cook Fire;04/17/2009;04/17/2009;04/18/2009;4;4B;SCHOHARIE;WRIGHT;Debris Burning; 1 - Grass - Light;4;0.5;42.68228;-74.23934;Private Property;;0;0;0;0;0;0;0;Edmunds,Thomas R;911 Dispatch;;(42.68228, -74.23934)
NYS-2009-0073;South Hill Fire;04/17/2009;04/17/2009;04/18/2009;4;4B;OTSEGO;MARYLAND;Campfire; 8 - Timber - Light Hardwood Litter;4;7.1;42.51196;-74.853;State Forest/RF Area;South Hill State Forest;0;0;0;0;0;0;0;Kerr,Ian M;911 Dispatch;;(42.51196, -74.853)
NYS-2009-0072;East Afton;04/17/2009;04/17/2009;04/17/2009;7;7A;CHENANGO;AFTON;Equipment; 8 - Timber - Light Hardwood Litter;4;2;42.22717;-75.43344;State Forest/RF Area;Melondy Hill State Forest;0;0;0;0;0;0;0;Oldroyd,Jeremy M;911 Dispatch;;(42.22717, -75.43344)
NYS-2009-0071;Honest Brook Fire;04/17/2009;04/17/2009;04/17/2009;4;4B;DELAWARE;COLCHESTER;Debris Burning; 1 - Grass - Light;4;6;42.13472;-74.90557;Private Property;;0;0;0;0;0;0;1;Kerr,Ian M;911 Dispatch;;(42.13472, -74.90557)
NYS-2009-0070;VanGuilder Fire;04/17/2009;04/17/2009;04/17/2009;5;5E;WARREN;CHESTER;Debris Burning; 8 - Timber - Light Hardwood Litter;5;0.5;43.68286;-73.8766;Private Property;;0;0;0;0;0;0;0;Kabrehl,Charles J;911 Dispatch;;(43.68286, -73.8766)
NYS-2009-0069;Flint Fire;04/17/2009;04/17/2009;04/18/2009;8;8A;STEUBEN;COHOCTON;Equipment;10 - Timber  - Heavy Litter/Downed Fuels;4;3;42.4656;-77.48768;Private Property;;9;0;0;0;0;0;0;Farrand,Anne M;911 Dispatch;;(42.4656, -77.48768)
NYS-2009-0068;Lake Fire;04/17/2009;04/17/2009;04/17/2009;7;7A;MADISON;EATON;Debris Burning; 8 - Timber - Light Hardwood Litter;4;1;42.88264;-75.58146;Private Property;;0;0;0;0;0;0;0;McPherson,James ;911 Dispatch;;(42.88264, -75.58146)
NYS-2009-0067;Stanton Fire;04/17/2009;04/17/2009;04/17/2009;7;7A;MADISON;NELSON;Debris Burning; 1 - Grass - Light;5;0.3;42.9239;-75.77791;Private Property;Neslon Swamp ;0;0;0;0;1;0;0;McPherson,James ;911 Dispatch;;(42.9239, -75.77791)
NYS-2009-0066;Reasor Hollow;04/17/2009;04/17/2009;04/20/2009;8;8A;CHEMUNG;BIG FLATS;Debris Burning; 9 - Timber - Medium Hardwood Litter;4;10;42.17853;-76.96166;Private Property;;0;0;0;0;0;0;1;Meehan,William X;911 Dispatch;;(42.17853, -76.96166)
NYS-2009-0065;Teeter Fire;04/17/2009;04/17/2009;04/17/2009;7;7A;CORTLAND;CORTLANDVILLE;Debris Burning; 1 - Grass - Light;5;2;42.53;-76.22;Private Property;;0;0;0;0;0;0;0;Giraud,William L;911 Dispatch;;(42.53, -76.22)
